,state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name, SEX , AGE , CATEGORY ,party_name, SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED ,total_votes_in_state
3155, TURNOUT , TOTAL : ,,,,,,,,210452,1335.0,211787,56.85953919,
3156,Maharashtra,236,Ahmadpur ,BABASAHEB MOHANRAO PATIL,MALE,60.0,GENERAL,NCP,Clock,83810,826.0,84636,39.36906052,321329.0
3157,Maharashtra,236,Ahmadpur ,JADHAV PATIL VINAYAKRAO KISHANRAO,MALE,58.0,GENERAL,BJP,Lotus,54827,618.0,55445,25.79065127,321329.0
3158,Maharashtra,236,Ahmadpur ,DILIP RAJESAHEB DESHMUKH,MALE,64.0,GENERAL,IND,Helicopter,45570,276.0,45846,21.32560552,321329.0
3159,Maharashtra,236,Ahmadpur ,AYODHYA ASHOK KENDRE,FEMALE,50.0,GENERAL,VBA,Gas Cylinder,21943,198.0,22141,10.29904968,321329.0
3160,Maharashtra,236,Ahmadpur ,TAHER HUSEN MAINODDIN SAYYED,MALE,46.0,GENERAL,AIMIM,Kite,1995,1.0,1996,0.928454142,321329.0
3161,Maharashtra,236,Ahmadpur ,NOTA,,,,NOTA,NOTA,1759,3.0,1762,0.819607314,321329.0
3162,Maharashtra,236,Ahmadpur ,RIYAZ AHMED NISAR AHMED SIDDIQUI,MALE,47.0,GENERAL,IUML,Whistle,973,,973,0.452598137,321329.0
3163,Maharashtra,236,Ahmadpur ,CHANDRAKANT SAHEBRAO JADHAV,MALE,40.0,GENERAL,IND,Pen Nib with Seven Rays,806,,806,0.374916853,321329.0
3164,Maharashtra,236,Ahmadpur ,DNYANOBA SOPAN JARIPATKE,MALE,61.0,SC,IND,Cup & Saucer,755,,755,0.351193826,321329.0
3165,Maharashtra,236,Ahmadpur ,TIGOTE BALAJI SAMBHAJI,MALE,47.0,SC,BSP,Elephant,619,2.0,621,0.288862737,321329.0
3166, TURNOUT , TOTAL : ,,,,,,,,213057,1924.0,214981,66.90370306,
3167,Maharashtra,237,Udgir ,Bansode Sanjay Baburao,MALE,46.0,SC,NCP,Clock,95196,1170.0,96366,53.63738576,299139.0
3168,Maharashtra,237,Udgir ,Anil Sadashiv Kamble,MALE,47.0,SC,BJP,Lotus,75053,734.0,75787,42.18309938,299139.0
3169,Maharashtra,237,Udgir ,Atul Abhimanyu Dhaware,MALE,53.0,SC,VBA,Gas Cylinder,2573,26.0,2599,1.446605292,299139.0
3170,Maharashtra,237,Udgir ,NOTA,,,,NOTA,NOTA,1088,9.0,1097,0.610590999,299139.0
3171,Maharashtra,237,Udgir ,Kashinath Gunaji Kale,MALE,39.0,SC,BSP,Elephant,962,1.0,963,0.536006501,299139.0
3172,Maharashtra,237,Udgir ,Sanjay Sopanrao Kamble,MALE,47.0,SC,BVA,Whistle,496,,496,0.276073961,299139.0
3173,Maharashtra,237,Udgir ,Narasinha Pandurangrao Ghone,MALE,49.0,SC,IND,Cup & Saucer,454,2.0,456,0.253809932,299139.0
3174,Maharashtra,237,Udgir ,Balaji Keshav Kamble,MALE,51.0,SC,BMUP,Cot,415,2.0,417,0.232102504,299139.0
3175,Maharashtra,237,Udgir ,Shobha Sushil Motiram,FEMALE,49.0,SC,IND,Television,349,,349,0.194253654,299139.0
3176,Maharashtra,237,Udgir ,Pradeep Pralhad Kamble,MALE,43.0,SC,IND,Road Roller,318,,318,0.176999032,299139.0
3177,Maharashtra,237,Udgir ,Dhondiba Irba Namwad,MALE,60.0,SC,IND,Tractor Chalata Kissan,309,1.0,310,0.172546226,299139.0
3178,Maharashtra,237,Udgir ,Balaji Hiraman Gadkar,MALE,36.0,SC,IND,Bat,279,2.0,281,0.156404805,299139.0
3179,Maharashtra,237,Udgir ,Kamlakar Prabhakar Kamble,MALE,38.0,SC,IND,Auto- Rickshaw,223,,223,0.124121962,299139.0
3180, TURNOUT , TOTAL : ,,,,,,,,177715,1947.0,179662,60.05970469,
3181,Maharashtra,238,Nilanga,Nilangekar Sambhaji Diliprao Patil,MALE,42.0,GENERAL,BJP,Lotus,96784,540.0,97324,49.32342716,316690.0
3182,Maharashtra,238,Nilanga,Ashokrao Shivajirao Patil Nilangekar,MALE,54.0,GENERAL,INC,Hand,64855,338.0,65193,33.03956051,316690.0
3183,Maharashtra,238,Nilanga,Arvind Virbhadrappa Bhatambre,MALE,46.0,GENERAL,VBA,Gas Cylinder,29636,183.0,29819,15.11215398,316690.0
3184,Maharashtra,238,Nilanga,NOTA,,,,NOTA,NOTA,1266,6.0,1272,0.644644685,316690.0
3185,Maharashtra,238,Nilanga,Kamble Rajaram Vitthal,MALE,43.0,SC,BSP,Elephant,906,1.0,907,0.459664096,316690.0
3186,Maharashtra,238,Nilanga,Sastapure Rajkumar Vitthal,MALE,36.0,GENERAL,IND,Tractor Chalata Kissan,644,8.0,652,0.330431081,316690.0
3187,Maharashtra,238,Nilanga,Shrimant Niwant Usnale,MALE,33.0,GENERAL,IND,DIAMOND,641,,641,0.324856323,316690.0
3188,Maharashtra,238,Nilanga,Ankushrao Shivajirao Patil Honalikar,MALE,52.0,GENERAL,RASMARP,Helicopter,478,,478,0.242248553,316690.0
3189,Maharashtra,238,Nilanga,Anwarkhan Sattarkhan Pathan,MALE,46.0,GENERAL,IND,Cup & Saucer,438,,438,0.221976708,316690.0
3190,Maharashtra,238,Nilanga,Shesherao Rama Kamble,MALE,68.0,SC,IND,Lady Finger,345,,345,0.174844667,316690.0
3191,Maharashtra,238,Nilanga,Rameshwar Baburao Suryanwashi,MALE,31.0,SC,BVA,Whistle,249,,249,0.126192238,316690.0
3192, TURNOUT , TOTAL : ,,,,,,,,196242,1076.0,197318,62.30635637,
3193,Maharashtra,239,Ausa,Abhimanyu Dattatray Pawar,MALE,47.0,GENERAL,BJP,Lotus,94905,435.0,95340,50.89305732,283958.0
3194,Maharashtra,239,Ausa,Basavaraj Mahadvarao Patil,MALE,62.0,GENERAL,INC,Hand,68226,400.0,68626,36.63296572,283958.0
3195,Maharashtra,239,Ausa,Bajrang Bhujangrao Jadhav,MALE,48.0,GENERAL,IND,Whistle,9579,9.0,9588,5.118131252,283958.0
3196,Maharashtra,239,Ausa,Sudhir Shankarrao Potdar,MALE,42.0,GENERAL,VBA,Gas Cylinder,8144,24.0,8168,4.360126832,283958.0
3197,Maharashtra,239,Ausa,Abhimanyu Sheshrao Pawar,MALE,39.0,GENERAL,SBBGP,Sewing Machine,1108,3.0,1111,0.593058388,283958.0
3198,Maharashtra,239,Ausa,Manohar Anandrao Patil,MALE,58.0,GENERAL,IND,Pressure Cooker,831,,831,0.443592727,283958.0
3199,Maharashtra,239,Ausa,Prof. Dr.Anil Sugriv Kamble,MALE,44.0,SC,BSP,Elephant,789,,789,0.421172878,283958.0
3200,Maharashtra,239,Ausa,NOTA,,,,NOTA,NOTA,781,2.0,783,0.417970043,283958.0
3201,Maharashtra,239,Ausa,Ramkrishn Alias Balaji Manohar Jadhav,MALE,43.0,GENERAL,IND,Auto- Rickshaw,514,,514,0.274376248,283958.0
3202,Maharashtra,239,Ausa,Baswaraj Patil,MALE,37.0,GENERAL,IND,Television,412,1.0,413,0.220461849,283958.0
3203,Maharashtra,239,Ausa,Akash Prakash Patil,MALE,27.0,GENERAL,IND,Cup & Saucer,288,,288,0.153736108,283958.0
3204,Maharashtra,239,Ausa,Baswaraj Patil,MALE,39.0,GENERAL,IND,Bat,278,,278,0.148398048,283958.0
3205,Maharashtra,239,Ausa,Pandurang Murlidhar Chewale,MALE,39.0,GENERAL,IND,Tractor Chalata Kissan,219,,219,0.116903499,283958.0
3206,Maharashtra,239,Ausa,Nitin Panditrao Bandgar,MALE,29.0,GENERAL,IND,Road Roller,214,2.0,216,0.115302081,283958.0
3207,Maharashtra,239,Ausa,Gousodin Usman Shaikh,MALE,44.0,GENERAL,IND,Almirah,168,2.0,170,0.090747008,283958.0
3208, TURNOUT , TOTAL : ,,,,,,,,186456,878.0,187334,65.97243254,
3209,Maharashtra,240,Umarga ,Chougule Dnyanraj Dhondiram,MALE,49.0,SC,SHS,Bow and Arrow,85828,945.0,86773,51.26549373,297829.0
3210,Maharashtra,240,Umarga ,Bhalerao Dattu Rohidas,MALE,48.0,SC,INC,Hand,60691,496.0,61187,36.14928336,297829.0
3211,Maharashtra,240,Umarga ,Jalindar Shravan Kokane,MALE,49.0,SC,MNS,Railway Engine,7782,53.0,7835,4.628918481,297829.0
3212,Maharashtra,240,Umarga ,Ramakant Laxman Gaikwad,MALE,41.0,SC,VBA,Gas Cylinder,7419,57.0,7476,4.416821259,297829.0
3213,Maharashtra,240,Umarga ,NOTA,,,,NOTA,NOTA,1415,10.0,1425,0.841890088,297829.0
3214,Maharashtra,240,Umarga ,Gaikwad Tanaji Vaijanath,MALE,47.0,SC,BSP,Elephant,1193,6.0,1199,0.708369274,297829.0
3215,Maharashtra,240,Umarga ,Prof.Dr.Suryakant Ratan Chaugule,MALE,40.0,SC,IND,Helicopter,813,1.0,814,0.48091125,297829.0
3216,Maharashtra,240,Umarga ,Amol Mohan Kavthekar,MALE,30.0,SC,IND,Auto- Rickshaw,659,2.0,661,0.390518841,297829.0
3217,Maharashtra,240,Umarga ,Ravsaheb Shrirang Sarvade,MALE,69.0,SC,IND,Television,637,,637,0.376339639,297829.0
3218,Maharashtra,240,Umarga ,Deelip Nagnath Gaikwad,MALE,55.0,SC,IND,Sewing Machine,523,,523,0.308988432,297829.0
3219,Maharashtra,240,Umarga ,Sachin Jaihind Dede,MALE,35.0,SC,BALP,Plate Containing Food,437,2.0,439,0.259361227,297829.0
3220,Maharashtra,240,Umarga ,Sandeep Dharma Katabu,MALE,41.0,SC,BVA,Whistle,292,1.0,293,0.173104418,297829.0
3221, TURNOUT , TOTAL : ,,,,,,,,167689,1573.0,169262,56.83194048,
3222,Maharashtra,241,Tuljapur,Ranajagjitsinha Padmasinha Patil,MALE,47.0,GENERAL,BJP,Lotus,98053,981.0,99034,43.31286519,352449.0
3223,Maharashtra,241,Tuljapur,Chavan Madhukarrao Deorao,MALE,82.0,GENERAL,INC,Hand,75271,594.0,75865,33.17982226,352449.0
3224,Maharashtra,241,Tuljapur,Ashok Haridas Jagdale,MALE,54.0,GENERAL,VBA,Gas Cylinder,35153,230.0,35383,15.47487842,352449.0
3225,Maharashtra,241,Tuljapur,Mahendra (Kaka) Dhurgude,MALE,47.0,GENERAL,PHJSP,Cup & Saucer,7423,35.0,7458,3.261782303,352449.0
3226,Maharashtra,241,Tuljapur,Mahanandha Rajendra Dudhbhate,FEMALE,45.0,GENERAL,IND,Gas Stove,1460,,1460,0.63853609,352449.0
3227,Maharashtra,241,Tuljapur,Navgire Prashant Prakash,MALE,42.0,GENERAL,MNS,Railway Engine,1426,5.0,1431,0.625852839,352449.0
3228,Maharashtra,241,Tuljapur,Vishal Bhausaheb Janrao,MALE,31.0,SC,IND,Chappals,1031,,1031,0.450911445,352449.0
3229,Maharashtra,241,Tuljapur,Tanveer Ali Sayyad Ali Khatib,MALE,64.0,GENERAL,IND,DIAMOND,999,1.0,1000,0.437353487,352449.0
3230,Maharashtra,241,Tuljapur,NOTA,,,,NOTA,NOTA,956,4.0,960,0.419859347,352449.0
3231,Maharashtra,241,Tuljapur,Anil Netaji Jadhavar,MALE,34.0,GENERAL,ABEP,Whistle,939,,939,0.410674924,352449.0
3232,Maharashtra,241,Tuljapur,Adv. Yavalkar Shailendra Rameshwarappa,MALE,35.0,GENERAL,BSP,Elephant,921,3.0,924,0.404114622,352449.0
3233,Maharashtra,241,Tuljapur,Taufik Abbas Patel,MALE,33.0,GENERAL,TPSTP,Kettle,584,,584,0.255414436,352449.0
3234,Maharashtra,241,Tuljapur,Tatya Pandharinath Rode,MALE,38.0,GENERAL,BALP,Plate Containing Food,567,2.0,569,0.248854134,352449.0
3235,Maharashtra,241,Tuljapur,Navnath Dashrath Uapalekar,MALE,70.0,SC,IND,Auto- Rickshaw,435,,435,0.190248767,352449.0
3236,Maharashtra,241,Tuljapur,Datta Sudam Kamble,MALE,30.0,SC,IND,Air Conditioner,432,,432,0.188936706,352449.0
3237,Maharashtra,241,Tuljapur,Madhukar Deorav Chavan,MALE,44.0,GENERAL,IND,Frock,365,1.0,366,0.160071376,352449.0
3238,Maharashtra,241,Tuljapur,Atish Ashok Rasal,MALE,28.0,SC,IND,Road Roller,342,2.0,344,0.150449599,352449.0
3239,Maharashtra,241,Tuljapur,Pandurang Dnyanoba Shinde,MALE,60.0,GENERAL,IND,Tractor Chalata Kissan,228,,228,0.099716595,352449.0
3240,Maharashtra,241,Tuljapur,Shaikh Baba Faijoddin,MALE,39.0,GENERAL,IND,Bat,205,,205,0.089657465,352449.0
3241, TURNOUT , TOTAL : ,,,,,,,,226790,1858.0,228648,64.87406689,
3242,Maharashtra,242,Osmanabad,Kailas Balasaheb Ghadge Patil,MALE,38.0,GENERAL,SHS,Bow and Arrow,86576,912.0,87488,40.42547293,353647.0
3243,Maharashtra,242,Osmanabad,Sanjay Prakash Nimbalkar,MALE,57.0,GENERAL,NCP,Clock,73223,798.0,74021,34.20279274,353647.0
3244,Maharashtra,242,Osmanabad,Ajit Bappasaheb Pingle,MALE,41.0,GENERAL,IND,Whistle,20385,185.0,20570,9.504754688,353647.0
3245,Maharashtra,242,Osmanabad,Dhananjay Gangadhar Shingade,MALE,46.0,SC,VBA,Gas Cylinder,15615,140.0,15755,7.279893539,353647.0
3246,Maharashtra,242,Osmanabad,Suresh Sahebrao Patil,MALE,63.0,GENERAL,IND,Auto- Rickshaw,9984,30.0,10014,4.627156706,353647.0
3247,Maharashtra,242,Osmanabad,Dr. Sandip Manikrao Tambare,MALE,39.0,GENERAL,SBBGP,Sewing Machine,2276,13.0,2289,1.057675424,353647.0
3248,Maharashtra,242,Osmanabad,NOTA,,,,NOTA,NOTA,1897,10.0,1907,0.881165153,353647.0
3249,Maharashtra,242,Osmanabad,Adv. Ajit (Anna) Vishwanath Khot Patil,MALE,42.0,GENERAL,AAAP,Broom,1294,4.0,1298,0.599765269,353647.0
3250,Maharashtra,242,Osmanabad,Bhika Sudamrao Vidyagar,MALE,64.0,SC,BSP,Elephant,1093,1.0,1094,0.505503239,353647.0
3251,Maharashtra,242,Osmanabad,Datta Mohan Tupe,MALE,26.0,GENERAL,IND,Tractor Chalata Kissan,726,,726,0.33546193,353647.0
3252,Maharashtra,242,Osmanabad,Siraj Alias Papa Phataru Sayyad,MALE,40.0,GENERAL,TPSTP,Kettle,685,4.0,689,0.318365386,353647.0
3253,Maharashtra,242,Osmanabad,Raghunath Mariba Kasabe,MALE,55.0,SC,ABEP,Cup & Saucer,567,,567,0.261992995,353647.0
3254, TURNOUT , TOTAL : ,,,,,,,,214321,2097.0,216418,61.19605143,
3255,Maharashtra,243,Paranda ,Tanaji Jaywant Sawant,MALE,55.0,GENERAL,SHS,Bow and Arrow,105993,681.0,106674,49.62366142,314711.0
3256,Maharashtra,243,Paranda ,Rahul Maharudra Mote,MALE,43.0,GENERAL,NCP,Clock,73131,641.0,73772,34.31798517,314711.0
3257,Maharashtra,243,Paranda ,Suryakant (Suresh Bhau) Chandrakant Kambale,MALE,46.0,GENERAL,VBA,Gas Cylinder,27744,195.0,27939,12.99693905,314711.0
3258,Maharashtra,243,Paranda ,NOTA,,,,NOTA,NOTA,1898,4.0,1902,0.884791083,314711.0
3259,Maharashtra,243,Paranda ,Mahadeo Shankar Lokhande,MALE,58.0,SC,BSP,Elephant,1088,5.0,1093,0.508452499,314711.0
3260,Maharashtra,243,Paranda ,Gurudas Sambhaji Kamble,MALE,36.0,SC,BVA,Whistle,1008,1.0,1009,0.469376553,314711.0
3261,Maharashtra,243,Paranda ,Sanket Vikramrao Chede,MALE,37.0,GENERAL,IND,Cup & Saucer,885,2.0,887,0.412623392,314711.0
3262,Maharashtra,243,Paranda ,Baliram Shankarrao Chede,MALE,70.0,GENERAL,IND,Key,502,1.0,503,0.233990492,314711.0
3263,Maharashtra,243,Paranda ,Adv. Revan Vishwanath Bhosale,MALE,55.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,469,4.0,473,0.220034796,314711.0
3264,Maharashtra,243,Paranda ,Padghan Nanasaheb Dnyanoba,MALE,53.0,GENERAL,IND,Auto- Rickshaw,358,1.0,359,0.167003154,314711.0
3265,Maharashtra,243,Paranda ,Aryanraje Kisanrao Shinde,MALE,38.0,SC,IND,Tractor Chalata Kissan,355,,355,0.165142395,314711.0
3266, TURNOUT , TOTAL : ,,,,,,,,213431,1535.0,214966,68.3058425,
3267,Maharashtra,244,Karmala,Sanjaymama Vitthalrao Shinde,MALE,51.0,GENERAL,IND,Apple,78123,699.0,78822,36.64929256,302816.0
3268,Maharashtra,244,Karmala,Narayan (Aaba) Govindrao Patil,MALE,53.0,GENERAL,IND,Whistle,72631,697.0,73328,34.0947873,302816.0
3269,Maharashtra,244,Karmala,Bagal Rashmi Digambar,FEMALE,35.0,GENERAL,SHS,Bow and Arrow,52915,380.0,53295,24.78018887,302816.0
3270,Maharashtra,244,Karmala,Atul (Bhau) Bhairavnath Khupase,MALE,40.0,GENERAL,VBA,Gas Cylinder,4457,11.0,4468,2.077453492,302816.0
3271,Maharashtra,244,Karmala,NOTA,,,,NOTA,NOTA,1590,7.0,1597,0.742545485,302816.0
3272,Maharashtra,244,Karmala,Patil Sanjay Krishnarao,MALE,52.0,GENERAL,NCP,Clock,1379,12.0,1391,0.646763162,302816.0
3273,Maharashtra,244,Karmala,Shaikh Jainuddin Dastgir,MALE,40.0,GENERAL,BSP,Elephant,828,,828,0.384989143,302816.0
3274,Maharashtra,244,Karmala,Ram Tukaram Waghmare,MALE,47.0,SC,IND,Cup & Saucer,794,,794,0.36918041,302816.0
3275,Maharashtra,244,Karmala,Adv. Vijay Bhimarao Awhad,MALE,35.0,SC,IND,Auto- Rickshaw,548,,548,0.254799578,302816.0
3276, TURNOUT , TOTAL : ,,,,,,,,213265,1806.0,215071,71.02365793,
3277,Maharashtra,245,Madha,Shinde Babanrao Vitthalrao,MALE,68.0,GENERAL,NCP,Clock,141701,872.0,142573,62.77762122,326537.0
3278,Maharashtra,245,Madha,Kokate Sanjay Shivlal,MALE,54.0,GENERAL,SHS,Bow and Arrow,74024,304.0,74328,32.72804128,326537.0
3279,Maharashtra,245,Madha,Ashok Joti Takatode,MALE,61.0,SC,BSP,Elephant,2994,6.0,3000,1.32095743,326537.0
3280,Maharashtra,245,Madha,NOTA,,,,NOTA,NOTA,1625,3.0,1628,0.716839565,326537.0
3281,Maharashtra,245,Madha,Jagadale Dinesh Gopinath,MALE,52.0,GENERAL,SBBGP,Sewing Machine,1442,7.0,1449,0.638022439,326537.0
3282,Maharashtra,245,Madha,Anand Shamrao Londhe,MALE,28.0,SC,IND,Whistle,1412,,1412,0.62173063,326537.0
3283,Maharashtra,245,Madha,Adv.Khot Pandurang Vitthal,MALE,28.0,GENERAL,IND,PILLOW,839,2.0,841,0.3703084,326537.0
3284,Maharashtra,245,Madha,Sarade Ganesh Navnath,MALE,32.0,GENERAL,IND,Battery torch,774,,774,0.340807017,326537.0
3285,Maharashtra,245,Madha,Zambare Jotiram Madhukar,MALE,30.0,GENERAL,IND,Almirah,418,,418,0.184053402,326537.0
3286,Maharashtra,245,Madha,Naganath Pandurang Bhosale,MALE,42.0,SC,IND,Frock,404,,404,0.177888934,326537.0
3287,Maharashtra,245,Madha,Shahajahan Paigambar Shaikh,MALE,46.0,GENERAL,BAHUMP,Shoe,281,,281,0.123729679,326537.0
3288, TURNOUT , TOTAL : ,,,,,,,,225914,1194.0,227108,69.55046442,
3289,Maharashtra,246,Barshi ,Rajendra Vitthal Raut,MALE,49.0,GENERAL,IND,Tractor Chalata Kissan,93961,1521.0,95482,42.56584461,306507.0
3290,Maharashtra,246,Barshi ,Adv. Dilip Gangadhar Sopal,MALE,69.0,GENERAL,SHS,Bow and Arrow,91316,1090.0,92406,41.19456481,306507.0
3291,Maharashtra,246,Barshi ,Bhumkar Niranjan Prakash,MALE,39.0,GENERAL,NCP,Clock,15915,204.0,16119,7.185844969,306507.0
3292,Maharashtra,246,Barshi ,Vishal Bahubali Kalaskar,MALE,27.0,GENERAL,IND,Road Roller,11427,,11427,5.094152891,306507.0
3293,Maharashtra,246,Barshi ,Nagnath Abhimanu Chavan,MALE,38.0,GENERAL,MNS,Railway Engine,2716,2.0,2718,1.211683518,306507.0
3294,Maharashtra,246,Barshi ,NOTA,,,,NOTA,NOTA,1248,7.0,1255,0.559478593,306507.0
3295,Maharashtra,246,Barshi ,Kanishk Suresh Shinde,MALE,33.0,SC,BSP,Elephant,1146,10.0,1156,0.515344425,306507.0
3296,Maharashtra,246,Barshi ,Itkar Atul Bapurav,MALE,45.0,GENERAL,IND,Auto- Rickshaw,814,1.0,815,0.363326735,306507.0
3297,Maharashtra,246,Barshi ,Rajesh Madhukar Bangar,MALE,39.0,GENERAL,IND,Gas Stove,641,,641,0.285757592,306507.0
3298,Maharashtra,246,Barshi ,Anand Ramchandra Kashid,MALE,36.0,GENERAL,IND,Sewing Machine,593,1.0,594,0.264805007,306507.0
3299,Maharashtra,246,Barshi ,Adv. Suhas Tulshidas Kamble,MALE,36.0,SC,IND,Cup & Saucer,554,1.0,555,0.24741882,306507.0
3300,Maharashtra,246,Barshi ,Mahadev Eknath Kakade,MALE,43.0,GENERAL,IND,Pressure Cooker,456,4.0,460,0.205067851,306507.0
3301,Maharashtra,246,Barshi ,Babita Lakhan Kale,FEMALE,25.0,ST,ABHM,Whistle,324,1.0,325,0.144884895,306507.0
3302,Maharashtra,246,Barshi ,Jagannath Nivrutti Munde,MALE,41.0,GENERAL,IND,Helicopter,210,1.0,211,0.094063732,306507.0
3303,Maharashtra,246,Barshi ,Kazi Kamilauddin Ajimoddin Kazi,MALE,58.0,GENERAL,IND,Key,152,,152,0.067761551,306507.0
3304, TURNOUT , TOTAL : ,,,,,,,,221473,2843.0,224316,73.18462547,
3305,Maharashtra,247,Mohol ,Mane Yashwant Vitthal,MALE,47.0,SC,NCP,Clock,89845,687.0,90532,44.86046143,305901.0
3306,Maharashtra,247,Mohol ,Kshirsagar Nagnath Dattatray,MALE,67.0,SC,SHS,Bow and Arrow,68396,437.0,68833,34.10816221,305901.0
3307,Maharashtra,247,Mohol ,Ramesh Nagnath Kadam,MALE,47.0,SC,IND,Key,23573,76.0,23649,11.71856418,305901.0
3308,Maharashtra,247,Mohol ,Gautam Kisan Vadave,MALE,56.0,SC,VBA,Gas Cylinder,6396,33.0,6429,3.185701261,305901.0
3309,Maharashtra,247,Mohol ,Shejwal Manoj Bhaskarrao,MALE,45.0,SC,IND,Tractor Chalata Kissan,3814,8.0,3822,1.893879331,305901.0
3310,Maharashtra,247,Mohol ,Rajendra Shivaji Shinde,MALE,36.0,SC,IND,Battery torch,1765,,1765,0.874593673,305901.0
3311,Maharashtra,247,Mohol ,Dr. Hanumant Bhagwan Bhosale,MALE,43.0,SC,MNS,Railway Engine,1466,5.0,1471,0.728910648,305901.0
3312,Maharashtra,247,Mohol ,Dr. Anil Shamrao Shembade,MALE,36.0,SC,BVA,Whistle,1163,,1163,0.576290335,305901.0
3313,Maharashtra,247,Mohol ,Adv. Premnath Changdev Sonawane,MALE,28.0,SC,BSP,Elephant,945,4.0,949,0.470248949,305901.0
3314,Maharashtra,247,Mohol ,NOTA,,,,NOTA,NOTA,936,4.0,940,0.465789265,305901.0
3315,Maharashtra,247,Mohol ,Sanjay Manohar Kharatmal,MALE,43.0,SC,IND,Road Roller,797,2.0,799,0.395920875,305901.0
3316,Maharashtra,247,Mohol ,Krushna Nagnath Bhise,MALE,34.0,SC,BAHUMP,Cup & Saucer,447,1.0,448,0.221993182,305901.0
3317,Maharashtra,247,Mohol ,Nagesh Bharat Vankalse,MALE,35.0,SC,IND,Bat,393,,393,0.194739554,305901.0
3318,Maharashtra,247,Mohol ,Gaikwad Sarika Shrikisan,FEMALE,37.0,SC,IND,Hat,384,,384,0.19027987,305901.0
3319,Maharashtra,247,Mohol ,Atul Shravan More,MALE,34.0,SC,IND,Auto- Rickshaw,230,1.0,231,0.114465234,305901.0
3320, TURNOUT , TOTAL : ,,,,,,,,200550,1258.0,201808,65.97167057,
3321,Maharashtra,248,Solapur City North,DESHMUKH VIJAYKUMAR SIDRAMAPPA,MALE,62.0,GENERAL,BJP,Lotus,96256,273.0,96529,63.64283689,288466.0
3322,Maharashtra,248,Solapur City North,ANAND BABURAO CHANDANSHIVE,MALE,47.0,SC,VBA,Gas Cylinder,23386,75.0,23461,15.46814529,288466.0
3323,Maharashtra,248,Solapur City North,MANOHAR GANPAT SAPATE,MALE,67.0,GENERAL,NCP,Clock,19142,63.0,19205,12.66210862,288466.0
3324,Maharashtra,248,Solapur City North,BANSODE ATISH MOHAN,MALE,29.0,SC,AIMIM,Kite,5383,3.0,5386,3.551060505,288466.0
3325,Maharashtra,248,Solapur City North,NOTA,,,,NOTA,NOTA,2151,2.0,2153,1.419501164,288466.0
3326,Maharashtra,248,Solapur City North,NAMDEO TUKARAM RASTE,MALE,72.0,SC,BSP,Elephant,1118,4.0,1122,0.739749329,288466.0
3327,Maharashtra,248,Solapur City North,RAUT SOMNATH VIJAY,MALE,30.0,GENERAL,SBBGP,Sewing Machine,1058,,1058,0.697553289,288466.0
3328,Maharashtra,248,Solapur City North,HUSAIN A.SAMAD KURESHI,MALE,32.0,GENERAL,HJP,Cup & Saucer,670,1.0,671,0.442399109,288466.0
3329,Maharashtra,248,Solapur City North,KHANDU BHIMRAO DHADE,MALE,33.0,SC,APoI,Coat,373,1.0,374,0.24658311,288466.0
3330,Maharashtra,248,Solapur City North,NAGMANI KISAN JAKKAN,FEMALE,57.0,GENERAL,IND,Bangles,361,,361,0.238012039,288466.0
3331,Maharashtra,248,Solapur City North,AHMED QASIM MOMIN,MALE,41.0,GENERAL,IND,Helicopter,328,1.0,329,0.216914019,288466.0
3332,Maharashtra,248,Solapur City North,JAYRAJ DHANRAJ NAGANSURE,MALE,41.0,GENERAL,IND,Almirah,313,,313,0.206365009,288466.0
3333,Maharashtra,248,Solapur City North,VISHNU RAMSWAMI KHANDARE,MALE,45.0,SC,IND,Tyres,288,,288,0.189882181,288466.0
3334,Maharashtra,248,Solapur City North,MANISHA KESHAV MANE,FEMALE,42.0,GENERAL,IND,Slate,156,,156,0.102852848,288466.0
3335,Maharashtra,248,Solapur City North,CHOLLE VIJAY PRAKASH,MALE,40.0,GENERAL,IND,Chappals,142,,142,0.093622464,288466.0
3336,Maharashtra,248,Solapur City North,IRAKSHETTI SUSHANT SIDRAM,MALE,30.0,GENERAL,IND,Apple,125,,125,0.082414141,288466.0
3337, TURNOUT , TOTAL : ,,,,,,,,151250,423.0,151673,52.57916011,
3338,Maharashtra,249,Solapur City central,Shinde Praniti Sushilkumar,FEMALE,38.0,GENERAL,INC,Hand,51153,287.0,51440,30.57882191,302160.0
3339,Maharashtra,249,Solapur City central,Haji Farooq Maqbool Shabdi,MALE,39.0,GENERAL,AIMIM,Kite,38619,102.0,38721,23.01793474,302160.0
3340,Maharashtra,249,Solapur City central,Kothe Mahesh Vishnupant,MALE,55.0,GENERAL,IND,Gas Stove,30022,59.0,30081,17.88183402,302160.0
3341,Maharashtra,249,Solapur City central,Dilip Brahmdeo Mane,MALE,59.0,GENERAL,SHS,Bow and Arrow,29092,155.0,29247,17.38605763,302160.0
3342,Maharashtra,249,Solapur City central,Adam Narasayya Narayan,MALE,74.0,GENERAL,CPIM,"Hammer, Sickle and Star",10485,20.0,10505,6.244761356,302160.0
3343,Maharashtra,249,Solapur City central,Imtiyaj Abdulmannan Peerjade,MALE,51.0,GENERAL,VBA,Gas Cylinder,2753,14.0,2767,1.644860035,302160.0
